"draw","rank_one_fraction"
224,0.855520465694675
225,0.881203643569141
226,0.858440884683095
227,0.848067687610062
228,0.881058369131379
229,0.875507090324563
230,0.899490269626225
231,0.873381452817526
232,0.870580796862046
233,0.871406626582977
234,0.821122761978804
235,0.90438639102845
236,0.893349517535099
237,0.876154812766891
238,0.920375125428065
239,0.913963997647008
240,0.864922379248441
241,0.861789852577439
242,0.847837625331266
243,0.865119451292217
244,0.888059080355964
245,0.899496101305795
246,0.893324801504553
247,0.856201555784788
248,0.92593628315683
249,0.888225236019822
250,0.889163164195693
251,0.862413952000561
252,0.887541541527592
253,0.91567012704569
254,0.859061484941222
255,0.86785563970592
256,0.870998226352212
257,0.873112392279133
258,0.924649181050674
259,0.846173564184943
260,0.870942886361609
261,0.878267860838854
262,0.918109627199629
263,0.816101867217186
264,0.804616943030486
265,0.85874185900517
266,0.855324925649797
267,0.911558777367813
268,0.889404903764257
269,0.897832036319813
270,0.854328502401079
271,0.907573594444937
272,0.889314790300843
273,0.884653105653181
274,0.864649923466991
275,0.897257284905488
276,0.874343926844868
277,0.875057886829958
278,0.932138669423204
279,0.919963568467357
280,0.929671294946412
281,0.924893211335961
282,0.923309968363622
283,0.8402217263095
284,0.813859246815765
285,0.870032178935619
286,0.895850530083706
287,0.880464801629238
288,0.851743259897394
289,0.868621945774786
290,0.875970684422095
291,0.865410268730726
292,0.84727941623087
293,0.832421857299006
294,0.837616951284753
295,0.80326443696458
296,0.933623931849861
297,0.891286373025483
298,0.894220649010387
299,0.869665870969457
300,0.888436683315971
301,0.86332416953796
302,0.869092407951391
303,0.897961718913859
304,0.878968253361048
305,0.885016063804395
306,0.892767139372929
307,0.896578535660899
308,0.8908591506635
309,0.867658486971362
310,0.89901157292866
311,0.85724122475816
312,0.827512729387165
313,0.859507461575066
314,0.867634837693254
315,0.833807012693459
316,0.835914961764393
317,0.815456481577928
318,0.878532243087858
319,0.934281797104762
320,0.936759379574107
321,0.895326097789358
322,0.895980686458514
323,0.896880413095533
324,0.793417661684868
325,0.903315184869126
326,0.881737561071025
327,0.861709098666693
328,0.84077436045836
329,0.858089456298958
330,0.9094508229067
331,0.855137436073837
332,0.885535031285742
333,0.880727330417344
334,0.837185357497266
335,0.910918090865951
336,0.85065197974969
337,0.874002958704519
338,0.891839886013187
339,0.886675976515035
340,0.894689192806923
341,0.871123991812347
342,0.902881437260667
343,0.886454635783044
344,0.890463690130161
345,0.868157295548611
346,0.872191756415382
347,0.847409529821428
348,0.847359775110572
349,0.877772292869961
350,0.848526869295213
351,0.898759506681632
352,0.864351527752196
353,0.894778093819547
354,0.917040323249286
355,0.883701661400251
356,0.898732237504294
357,0.908447347549634
358,0.843520950133645
359,0.894347222554862
360,0.820827886144391
361,0.872702321143886
362,0.888879038157976
363,0.894704120592991
364,0.901098236443287
365,0.866584211404913
366,0.863342195936744
367,0.89470730466622
368,0.892495254932226
369,0.888154239176529
370,0.870705588519253
371,0.806202889570025
372,0.865504423607977
373,0.892911942299362
374,0.923770453080263
375,0.919387273745715
376,0.908063167740288
377,0.902335886372418
378,0.892251340466638
379,0.872271632342784
380,0.896738263367195
381,0.916873384053578
382,0.886844601366404
383,0.891302461406353
384,0.916907387754564
385,0.925759223811637
386,0.893867268833066
387,0.930109832787988
388,0.879330517236017
389,0.81965498778442
390,0.915641107073697
391,0.902097477863845
392,0.88285205579228
393,0.898107989759495
394,0.87499359385783
395,0.908275129348839
396,0.895386270097223
397,0.90025677140098
398,0.86005363775036
399,0.888456492846683
400,0.836018082051241
401,0.891903045857753
402,0.882692220139292
403,0.859928410121574
404,0.889073355377181
405,0.921139836651116
406,0.903062495189776
407,0.866818540393109
408,0.889473394748386
409,0.86873107391033
410,0.851638945708871
411,0.824387598760443
412,0.830039308149988
413,0.901082807479559
414,0.829972710890176
415,0.856556187126304
416,0.911486959307599
417,0.892680960315695
418,0.914007680681966
419,0.875344104432716
420,0.863898003769889
421,0.886047694251334
422,0.882660157901803
423,0.839796853450076
424,0.869771596029173
425,0.893630153884609
426,0.8913213282862
427,0.865061063493739
428,0.850689969192532
429,0.890564517686168
430,0.883084899528836
431,0.858818960177637
432,0.899355321511692
433,0.889692253672348
434,0.893311553143906
435,0.891251526551133
436,0.815194270637025
437,0.826222377921707
438,0.859491322951282
439,0.874415801772622
440,0.816672019775137
441,0.832282109347451
442,0.924511987086623
443,0.858723698262247
444,0.870928616770011
445,0.867310841596556
446,0.881858502207015
447,0.857912725996653
448,0.901835312441922
449,0.888973181254578
450,0.876938076600158
451,0.853886278390696
452,0.927274076854817
453,0.862101165532325
454,0.823722467555729
455,0.829951198820872
456,0.824376540931228
457,0.906995404428131
458,0.86636133886499
459,0.869464006054109
460,0.875389301119274
461,0.878504146942263
462,0.887381592502181
463,0.891517641829472
464,0.911471627173213
465,0.867791885216567
466,0.858969337421675
467,0.885324263632157
468,0.842615269589654
469,0.887493778867802
470,0.889992683058404
471,0.868705971685254
472,0.901241033486609
473,0.88676757953253
474,0.884165359951653
475,0.890737784668521
476,0.867711366609417
477,0.885403897433422
478,0.853162282793177
479,0.841190615766878
480,0.889227950019251
481,0.831475307911322
482,0.830234530758887
483,0.884642637848134
484,0.929866022843578
485,0.869837080415732
486,0.855986133975207
487,0.849413084412077
488,0.92077855825674
489,0.867005682321317
490,0.88884352931254
491,0.896035562931691
492,0.882812167780381
493,0.839333683602156
494,0.847631765470309
495,0.868344176039584
496,0.870689407382318
497,0.870756642792657
498,0.829249112733465
499,0.868935439237911
500,0.883714832320443
501,0.822466573025704
502,0.88612372383265
503,0.838045356283901
504,0.869936416991032
505,0.90281407991701
506,0.88254474815367
507,0.925828301503009
508,0.867679456535234
509,0.838613015340804
510,0.831603477340856
511,0.905338178287161
512,0.86946993139845
513,0.870315539058932
514,0.903870134163913
515,0.813049872717455
516,0.874620287944213
517,0.923605551535374
518,0.862176062440665
519,0.905751123199633
520,0.889663144334198
521,0.886084576657628
522,0.870123761483282
523,0.893204824758334
524,0.857883204195288
525,0.837825946709626
526,0.871826982106683
527,0.866520140740585
528,0.859448045979625
529,0.880910034065241
530,0.87922909118472
531,0.873248297926954
532,0.86871888447839
533,0.830026219209702
534,0.860702949003022
535,0.879549690027161
536,0.866387283598081
537,0.866592179881432
538,0.876554862447293
539,0.877858351812367
540,0.87720062440186
541,0.88529827778747
542,0.843132438197607
543,0.890397420289272
544,0.873466314435982
545,0.861735122161612
546,0.860171016424
547,0.876575699594591
548,0.873655776252735
549,0.896317701600694
550,0.878139489623869
551,0.867047976182864
552,0.860556118075458
553,0.892126462454447
554,0.855342194383426
555,0.900536593258254
556,0.915787009443626
557,0.926494775406054
558,0.903515132291973
559,0.855783039979685
560,0.909285851158214
561,0.887212763328315
562,0.878380281627886
563,0.880698291925353
564,0.900002929845732
565,0.871158725889766
566,0.850210413169096
567,0.905595089257688
568,0.876362320030973
569,0.859128480279742
570,0.864422087821528
571,0.875810647456529
572,0.846865240407265
573,0.877909628720696
574,0.822975523529571
575,0.845484428303383
576,0.832837071746802
577,0.875345137168261
578,0.899764873778402
579,0.902481286798374
580,0.849339605140953
581,0.845917544551525
582,0.894143025804853
583,0.885548172414803
584,0.866115273273097
585,0.863767612338187
586,0.83942269002006
587,0.93383303015616
588,0.945069624939789
589,0.86944357740271
590,0.850904991503963
591,0.899405787978771
592,0.933709679964714
593,0.875751837988428
594,0.913103288780006
595,0.873422355253408
596,0.869823437752807
597,0.858018951933163
598,0.834287197233438
599,0.848613933072756
600,0.880415141211808
601,0.881221140689035
602,0.865012103368405
603,0.847508226122978
604,0.868456399557908
605,0.894891653607372
606,0.895224529662405
607,0.907305261267278
608,0.839480991810565
609,0.846557089484378
610,0.903997844095846
611,0.917717789704522
612,0.899001786581592
613,0.900314408195959
614,0.910198631203791
615,0.884830198324457
616,0.931959803914694
617,0.884537822579322
618,0.871196453773213
619,0.872932037437931
620,0.899295986059304
621,0.880824304112341
622,0.895622554707978
623,0.883782808534757
624,0.883241812151736
625,0.853337628101428
626,0.904485154233614
627,0.896830241767605
628,0.850499076456738
629,0.901857093866212
630,0.912794752299738
631,0.89501144519267
632,0.906768109695421
633,0.93839704953909
634,0.9259988563829
635,0.924930002347877
636,0.888567866760054
637,0.891541365911798
638,0.879052355816433
639,0.883649738846142
640,0.891767352911195
641,0.883773689712724
642,0.879743109387645
643,0.88675239315833
644,0.838083041716071
645,0.8765836893547
646,0.892861532676756
647,0.890482013628867
648,0.908853869655974
649,0.885147357805766
650,0.909994615445131
651,0.917566243113054
652,0.911632070355604
653,0.901351198297403
654,0.887205863957004
655,0.792544323626273
656,0.887069368704029
657,0.851692826734957
658,0.902105815523468
659,0.888480999966623
660,0.908663847859719
661,0.887859949194111
662,0.914619293256414
663,0.910697091538344
664,0.87837430686533
665,0.898669781308854
666,0.872426972066805
667,0.883938065866579
668,0.863986535592619
669,0.899062031687624
670,0.864605513387964
671,0.858335267558252
672,0.866568059794887
673,0.86347510472702
674,0.826342351115177
675,0.848129851052727
676,0.888539299234449
677,0.894131495329133
678,0.825278622267166
679,0.871005747402556
680,0.869888986002207
681,0.916788810211589
682,0.87990773139323
683,0.865538559846767
684,0.897177803533917
685,0.873863024554897
686,0.869645921585048
687,0.883137147249621
688,0.839757478727988
689,0.841722334602319
690,0.850804591778283
691,0.936424111970459
692,0.920369959719726
693,0.909512285064657
694,0.859070398175055
695,0.849079075412201
696,0.890475572936488
697,0.878673314918908
698,0.857992500711171
699,0.892660581756685
700,0.872634498908646
701,0.874941411054197
702,0.878323309111734
703,0.850224388129402
704,0.869992279605718
705,0.832403986129927
706,0.8976258669558
707,0.91963240442788
708,0.881604694256911
709,0.888906733992334
710,0.860694066770334
711,0.865765903363317
712,0.867291320501293
713,0.888364177917647
714,0.872705069140639
715,0.867987672572912
716,0.916635441453748
717,0.867045783739789
718,0.889859955785939
719,0.87929538396
720,0.842650675401197
721,0.889463787628511
722,0.892712451907639
723,0.874747139672043
724,0.855400496195975
725,0.897540682554658
726,0.913170424070095
727,0.910366593443472
728,0.847680335758631
729,0.887529940079717
730,0.903123474409903
731,0.905117261665689
732,0.873599158582224
733,0.910509420194975
734,0.910318304980199
735,0.895209268886413
736,0.83788676431479
737,0.868103634317143
738,0.8781121202166
739,0.922974607372993
740,0.885006728986211
741,0.913166572151765
742,0.887954580120488
743,0.892617402884053
744,0.874932258521954
745,0.930628395183652
746,0.885205481889654
747,0.869367382801327
748,0.840003064718924
749,0.850131533933644
750,0.947720214387302
751,0.867372794781385
752,0.895202417025532
753,0.89563110624217
754,0.845798921126618
755,0.906167773807475
756,0.902943951822787
757,0.848772115530987
758,0.898297004880419
759,0.888193968586243
760,0.882799802842186
761,0.87625355651566
762,0.854830993600037
763,0.894829126973275
764,0.90095133799476
765,0.868791367350058
766,0.900381729610782
767,0.871094317777788
768,0.886289851584193
769,0.873839954067951
770,0.885490671263694
771,0.833615962466822
772,0.89668114244547
773,0.874346293783402
774,0.87935864247299
775,0.84812834852356
776,0.877882846602455
777,0.862790362300571
778,0.896246987736894
779,0.83765846900638
780,0.854103670842795
781,0.842814981555198
782,0.87348900536218
783,0.886182132951936
784,0.857432509458049
785,0.83879228356951
786,0.870873755963754
787,0.909649448363497
788,0.83161746407299
789,0.865021996201913
790,0.826339974092739
791,0.834318071200881
792,0.894784530711354
793,0.865309671779425
794,0.863489238367337
795,0.848283978814305
796,0.888480188627101
797,0.900129569980766
798,0.877523051790608
799,0.882550666794238
800,0.846174456264605
801,0.828637790797001
802,0.902932920487947
803,0.899815546193706
804,0.905261769489942
805,0.876378811972809
806,0.875396336904886
807,0.883933104891254
808,0.860919142172594
809,0.893726246719384
810,0.886306019423716
811,0.887199939549288
812,0.875545284074602
813,0.859073157745622
814,0.889141342749757
815,0.889867259619815
816,0.872286873822514
817,0.868780637943043
818,0.873091147713335
819,0.876770466411748
820,0.869429911688341
821,0.872233014900045
822,0.867352595114996
823,0.883456931647257
824,0.907452415989613
825,0.908875170207813
826,0.928976444132065
827,0.872430916441227
828,0.871114421999241
829,0.901457878290659
830,0.8656351426368
831,0.881303417965111
832,0.856379494529559
833,0.832013207830592
834,0.841433755184654
835,0.802239242377995
836,0.836923332030029
837,0.842032338649257
838,0.881732044652928
839,0.893856649214343
840,0.916291641269907
841,0.884275277389488
842,0.866860089762071
843,0.931334285679964
844,0.931658061417167
845,0.889976995830545
846,0.896031003914821
847,0.897841236348964
848,0.892776018914253
849,0.893525239834036
850,0.884177025585308
851,0.88074307791723
852,0.899074434216832
853,0.840043462740833
854,0.851299137129157
855,0.875252393821849
856,0.86617735399967
857,0.895953242523411
858,0.874760742187449
859,0.88979564024789
860,0.85411185992404
861,0.883638317864365
862,0.883057966829398
863,0.882680231876732
864,0.902521190907434
865,0.899093348226211
866,0.864667135360218
867,0.896448015754858
868,0.887626517647096
869,0.882403139765691
870,0.877158306915227
871,0.912910558304334
872,0.881557735800735
873,0.851813656447373
874,0.875559473535021
875,0.884272868361304
876,0.887489128298812
877,0.886384640593159
878,0.87500641038846
879,0.866878666018582
880,0.91206560337568
881,0.918478103134682
882,0.892699137450343
883,0.904081333728209
884,0.889450045962493
885,0.889416142715729
886,0.87425580610564
887,0.85279139105455
888,0.886093391042654
889,0.917807053554922
890,0.855086522491678
891,0.855026005588435
892,0.908092539059524
893,0.88250378944483
894,0.904292857327988
895,0.895141042541388
896,0.86910353304078
897,0.860760963902344
898,0.900149538155065
899,0.861241668722893
900,0.847857210135373
901,0.846286723756529
902,0.862187362490567
903,0.903214045442812
904,0.848754535994448
905,0.896913493853414
906,0.870460242892283
907,0.896877931121154
908,0.861365582378631
909,0.842024074460127
910,0.882596481132661
911,0.899399986135061
912,0.84626543765398
913,0.888002649104867
914,0.841352519962545
915,0.896355093099168
916,0.827674331445555
917,0.920562842989525
918,0.890032747659455
919,0.867034017625891
920,0.887888743481474
921,0.840088647149536
922,0.822721985013544
923,0.884750542845299
924,0.83522213249051
925,0.885045889134986
926,0.871477850757716
927,0.89667666546246
928,0.883138687369887
929,0.917988346344594
930,0.900547678188948
931,0.89374563083097
932,0.848616991110081
933,0.847342430190533
934,0.830720644036968
935,0.888639993333495
936,0.885227084590314
937,0.864010390179605
938,0.878272805057058
939,0.867861336724422
940,0.889587633980992
941,0.856114261151774
942,0.869731274300699
943,0.883133764630821
944,0.877467003111558
945,0.92978109913763
946,0.878915795778856
947,0.850630255865359
948,0.940361001250907
949,0.848967135267558
950,0.856877146566318
951,0.953008091464041
952,0.917170534894465
953,0.881101782435808
954,0.878112086122671
955,0.894793778606096
956,0.903401838685967
957,0.930092321889646
958,0.898646581165111
959,0.895708906335569
960,0.889876577458376
961,0.879954386806098
962,0.823604734551515
963,0.875775987446448
964,0.881433864873483
965,0.89439730719448
966,0.876591014187056
967,0.869778090410901
968,0.908091469788808
969,0.899152940981558
970,0.867505871633777
971,0.853433769870793
972,0.892716483034712
973,0.870723988844012
974,0.870108672873052
975,0.879641486980943
976,0.877596400035499
977,0.869847804506316
978,0.867505393576052
979,0.829005276116758
980,0.857364294326191
981,0.846371591320979
982,0.855076197914886
983,0.863637226372581
984,0.874150864706657
985,0.917882904862474
986,0.913014788187641
987,0.885480435831783
988,0.898978313025473
989,0.903047062968621
990,0.878058940147426
991,0.866240734760171
992,0.87181988223281
993,0.852063664990339
994,0.905981537888829
995,0.92042151553136
996,0.906257256997019
997,0.843435582357705
998,0.868299289010273
999,0.898864540534592
1000,0.901445540061754
1001,0.901587569551354
1002,0.928671161027654
1003,0.873745786861959
1004,0.895783938472603
1005,0.891709222280577
1006,0.799944063655655
1007,0.817736219726484
1008,0.830372861889356
1009,0.820014402238683
1010,0.873649636972515
1011,0.863461536272623
1012,0.887343448509939
1013,0.895620943201092
1014,0.852319326527547
1015,0.864279193196594
1016,0.832702793429111
1017,0.849196649191255
1018,0.849002283916996
1019,0.875753134991291
1020,0.815793281153486
1021,0.790702059284597
1022,0.873174581361151
1023,0.878837487627664
1024,0.858785116711277
1025,0.861280866395803
1026,0.828592149090387
1027,0.800609422579158
1028,0.808079693661176
1029,0.815307725739183
1030,0.894880845799634
1031,0.872300944679935
1032,0.864974445763752
1033,0.87557379999357
1034,0.88685181766976
1035,0.877542206781611
1036,0.86345495150372
1037,0.920169568949249
1038,0.881543815881467
1039,0.882663898344554
1040,0.9314971342874
1041,0.908985934228154
1042,0.889268062375582
1043,0.86878101065828
1044,0.882497544070444
1045,0.889636534839863
1046,0.851550807614907
1047,0.867462208838929
1048,0.893227535096094
1049,0.903309479887489
1050,0.838247116732399
1051,0.89445129625436
1052,0.881330359277873
1053,0.874420543174162
1054,0.891720495812289
1055,0.903854844953817
1056,0.894143347653146
1057,0.891380732115871
1058,0.919749137383062
1059,0.885355182708376
1060,0.879274219359646
1061,0.875266820043226
1062,0.85796627099795
1063,0.861721740364409
1064,0.865849745421472
1065,0.866244080566045
1066,0.865655777267369
1067,0.857807503391618
1068,0.866571591406701
1069,0.868569190804376
1070,0.877341293264318
1071,0.89553387536858
1072,0.893806879010604
1073,0.89267208085755
1074,0.90067646447371
1075,0.928962101015505
1076,0.91922370486695
1077,0.879205757530508
1078,0.913300445280721
1079,0.895590410796512
1080,0.888214230610067
1081,0.850740402006458
1082,0.879208814390163
1083,0.862714007152205
1084,0.881523856495916
1085,0.929933997161546
1086,0.939501428883936
1087,0.874804038259607
1088,0.864990722224677
1089,0.86067665205784
1090,0.889328248412746
1091,0.891014316334434
1092,0.872885466181538
1093,0.855151539791328
1094,0.875470936107042
1095,0.887535255909925
1096,0.859879142994915
1097,0.84715481102681
1098,0.86712270204941
1099,0.879399823355066
1100,0.864930090037021
1101,0.886277487038366
1102,0.838331744437747
1103,0.872375526113574
1104,0.908452284061555
1105,0.904486842754154
1106,0.835650416372948
1107,0.843419042802957
1108,0.849004214433457
1109,0.873265216201823
1110,0.859828954917442
1111,0.883846616445151
1112,0.881288571221628
1113,0.860742714732225
1114,0.851429012855428
1115,0.931225600583024
1116,0.894358471176346
1117,0.917007004705923
1118,0.870265110062935
1119,0.88207554720671
1120,0.845769645016451
1121,0.889348219078751
1122,0.875760205439765
1123,0.876435316217471
1124,0.906099744107217
1125,0.895084879035717
1126,0.932302925462663
1127,0.925177089667386
1128,0.923955283523122
1129,0.941402652138662
1130,0.930337610197618
1131,0.904994930651527
1132,0.924155324590613
1133,0.929408356788702
1134,0.912879993941467
1135,0.934414074085319
1136,0.916381031080927
1137,0.924949677259524
1138,0.809900673210207
1139,0.858654927277855
1140,0.856073807982636
1141,0.860465453080805
1142,0.890348885621542
1143,0.916712402284942
1144,0.922946596630881
1145,0.896898191794604
1146,0.874011696469643
1147,0.897761689632918
1148,0.844760260924586
1149,0.90662004522715
1150,0.866988623203257
1151,0.898441445512529
1152,0.836131617918737
1153,0.878007747354771
1154,0.883176380356604
1155,0.889821744147517
1156,0.8833916463913
1157,0.875170369672916
1158,0.879478311422805
1159,0.884665543131491
1160,0.877255358313123
1161,0.879866809491099
1162,0.891248140129014
1163,0.915077759103793
1164,0.885917982507028
1165,0.845645305693978
1166,0.873539683504578
1167,0.876337378581303
1168,0.829017419050364
1169,0.826849529532055
1170,0.859731559698647
1171,0.794223943525904
1172,0.881223722048136
1173,0.870799080294577
1174,0.885961458213186
1175,0.853346156665204
1176,0.907283007704315
1177,0.870599175528673
1178,0.870792699324955
1179,0.888279550086405
1180,0.900000427558219
1181,0.892058673255077
1182,0.84525149387313
1183,0.833019559856282
1184,0.824036589782375
1185,0.895307584387251
1186,0.889841845052968
1187,0.888256617077216
1188,0.879295196969981
1189,0.858277122417463
1190,0.882191502897619
1191,0.884711230412691
1192,0.867650156482935
1193,0.941844065622307
1194,0.919268015989993
1195,0.878947064137838
1196,0.842461971875399
1197,0.895842019396389
1198,0.863610697571434
1199,0.856901645387808
1200,0.849553669294534
1201,0.851578266548238
1202,0.853876976629952
1203,0.857399880362128
1204,0.835937918459144
1205,0.857178490312753
1206,0.902535865514057
1207,0.852077122084015
1208,0.91120568630914
1209,0.846341235165193
1210,0.90129540662169
1211,0.886235574908515
1212,0.906384897056213
1213,0.866589132847013
1214,0.890753848781013
1215,0.893526062660767
1216,0.919062298612074
1217,0.847463134241079
1218,0.896870799513716
1219,0.871006726091825
1220,0.862494459835077
1221,0.864011915255236
1222,0.830737271625163
1223,0.820983372272986
1224,0.875484172380585
1225,0.860141821165806
1226,0.857024425899378
1227,0.85964194988613
1228,0.916827638316388
1229,0.912991356034562
1230,0.924497900187097
1231,0.922382331333671
1232,0.893582136090073
1233,0.857689950772216
1234,0.890781175671598
1235,0.897634759041246
1236,0.915615362303448
1237,0.916203754483275
1238,0.845031831960626
1239,0.920957201663454
1240,0.883871979740787
1241,0.881826328110562
1242,0.865367760892737
1243,0.866579956587141
1244,0.867204735932407
1245,0.852480974713821
1246,0.900377737499316
1247,0.887259538452246
1248,0.894022730891413
1249,0.877556504242073
1250,0.872114578543256
1251,0.883416406146369
1252,0.858473067478092
1253,0.863675092663172
1254,0.865330937842343
1255,0.876193016011272
1256,0.904260232374742
1257,0.86371561718385
1258,0.867522401387127
1259,0.866257647568134
1260,0.90620435222429
1261,0.849654639059403
1262,0.890865770393612
1263,0.905288585020917
1264,0.889874023605052
1265,0.889507711498107
1266,0.90017005824474
1267,0.89678494808099
1268,0.88230467847842
1269,0.888192967606003
1270,0.846669636592493
1271,0.894091258249555
1272,0.826349610979539
1273,0.852352605523595
1274,0.816224335903556
1275,0.930263502034067
1276,0.877823186331566
1277,0.895763670643871
1278,0.875473859194287
1279,0.841112213809912
1280,0.851321897156489
1281,0.89202603338161
1282,0.869306732603198
1283,0.892483489437048
1284,0.821347247904772
1285,0.806930569278738
1286,0.842722191622864
1287,0.90993616833536
1288,0.852849155285478
1289,0.893573178535167
1290,0.815323179066265
1291,0.930438969405293
1292,0.921374892913077
1293,0.846100608062323
1294,0.908513965726107
1295,0.912345887758114
1296,0.878362217449087
1297,0.818358960812676
1298,0.88105539112807
1299,0.876315853056842
1300,0.877355617149982
1301,0.928814023737671
1302,0.88640062128469
1303,0.867528637885269
1304,0.901802772109406
1305,0.862183964441442
1306,0.862347197966727
1307,0.904226018747987
1308,0.875956336759891
1309,0.885071377491604
1310,0.891589329949556
1311,0.917045185145527
1312,0.911978983009966
1313,0.895482746447106
1314,0.927937506864104
1315,0.908717341514124
1316,0.890384645906234
1317,0.837066263697784
1318,0.879852179009956
1319,0.899711463504074
1320,0.888256539211371
1321,0.855054568542759
1322,0.905248923902828
1323,0.919939889604948
1324,0.877276879292585
1325,0.899521523043736
1326,0.867229690917931
1327,0.841851584981748
1328,0.88260480244413
1329,0.842414091127814
1330,0.915321137159426
1331,0.880113398088727
1332,0.890684542724907
1333,0.914129859768365
1334,0.907290396747245
1335,0.871248706912583
1336,0.875304849329554
1337,0.897506508058848
1338,0.838148400613127
1339,0.899934477385677
1340,0.898043453279373
1341,0.886315242972782
1342,0.913382833517064
1343,0.832695954516479
1344,0.896779263551078
1345,0.880984222291093
1346,0.881075736753612
1347,0.880044669851642
1348,0.879272318685325
1349,0.894104491493243
1350,0.90145913742038
1351,0.874074539845171
1352,0.893611331536208
1353,0.907470079315224
1354,0.923587429560213
1355,0.889436328230216
1356,0.906571013670279
1357,0.885160373384439
1358,0.933764358437626
1359,0.924464470298618
1360,0.911200399526147
1361,0.873537485896376
